ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value,ID,Gene Symbol,Gene Title,Gene Ontology Biological Process,Gene Ontology Molecular Function
205713_s_at,3.4184204547647057,6.852012904288461,3.4335924495237555,4.70336475671003e-11,1.080862926553586e-09,205713_s_at,COMP,cartilage oligomeric matrix protein,0001501 // skeletal system development // traceable author statement /// 0003417 // growth plate cartilage development // inferred from electronic annotation /// 0006915 // apoptotic process // inferred from electronic annotation /// 0007155 // cell adhesion // inferred from electronic annotation /// 0009887 // organ morphogenesis // traceable author statement /// 0030198 // extracellular matrix organization // traceable author statement /// 0043066 // negative regulation of apoptotic process // inferred from direct assay /// 0060173 // limb development // inferred from direct assay,0002020 // protease binding // inferred from physical interaction /// 0005201 // extracellular matrix structural constituent // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0005518 // collagen binding // inferred from direct assay /// 0008201 // heparin binding // inferred from direct assay /// 0043395 // heparan sulfate proteoglycan binding // inferred from direct assay
203878_s_at,3.5373898014705882,6.942167559346154,3.4047777578755656,1.1107036504257436e-12,3.3000051462485934e-11,203878_s_at,MMP11,matrix metallopeptidase 11 (stromelysin 3),0006508 // proteolysis // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007565 // female pregnancy // inferred from electronic annotation /// 0022617 // extracellular matrix disassembly // traceable author statement /// 0030198 // extracellular matrix organization // traceable author statement /// 0030199 // collagen fibril organization // inferred from electronic annotation /// 0030574 // collagen catabolic process // traceable author statement /// 0045599 // negative regulation of fat cell differentiation // inferred from electronic annotation /// 0071711 // basement membrane organization // inferred from electronic annotation,0004222 // metalloendopeptidase activity // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from electronic annotation /// 0008233 // peptidase activity // inferred from electronic annotation /// 0008237 // metallopeptidase activity // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
218009_s_at,3.586378133,6.98939920010577,3.4030210671057697,1.0353859839621771e-13,3.7080270090991905e-12,218009_s_at,PRC1,protein regulator of cytokinesis 1,0000022 // mitotic spindle elongation // traceable author statement /// 0000226 // microtubule cytoskeleton organization // inferred from electronic annotation /// 0000910 // cytokinesis // inferred from direct assay /// 0007049 // cell cycle // inferred from electronic annotation /// 0051301 // cell division // inferred from electronic annotation,0005515 // protein binding // inferred from physical interaction /// 0008017 // microtubule binding // inferred from electronic annotation /// 0019901 // protein kinase binding // inferred from physical interaction /// 0042802 // identical protein binding // inferred from physical interaction
219956_at,3.061158575294118,6.459661390153846,3.398502814859728,2.999318329957374e-12,8.309634270596118e-11,219956_at,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6,0006486 // protein glycosylation // inferred from electronic annotation /// 0006493 // protein O-linked glycosylation // traceable author statement /// 0008152 // metabolic process // inferred from electronic annotation /// 0016266 // O-glycan processing // traceable author statement /// 0043687 // post-translational protein modification // traceable author statement /// 0044267 // cellular protein metabolic process // traceable author statement,"0004653 // polypeptide N-acetylgalactosaminyltransferase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016757 // transferase activity, transferring glycosyl groups // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation"
202421_at,5.080033836470588,8.476830543615383,3.3967967071447953,1.2529702635214132e-16,7.079281988895984e-15,202421_at,IGSF3,"immunoglobulin superfamily, member 3",0032808 // lacrimal gland development // inferred from mutant phenotype,0005515 // protein binding // inferred from electronic annotation
218211_s_at,6.024715528941177,9.416606500644232,3.391890971703055,4.1613493809483426e-07,4.53066602558906e-06,218211_s_at,MLPH,melanophilin,0006605 // protein targeting // inferred from electronic annotation /// 0006886 // intracellular protein transport // inferred from electronic annotation /// 0030318 // melanocyte differentiation // inferred from electronic annotation /// 0032400 // melanosome localization // inferred from electronic annotation /// 0043473 // pigmentation // inferred from electronic annotation,0003779 // actin binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0017022 // myosin binding // inferred from electronic annotation /// 0017137 // Rab GTPase binding // inferred from electronic annotation /// 0031489 // myosin V binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation /// 0051010 // microtubule plus-end binding // inferred from electronic annotation
202597_at,4.1921090788823525,7.557804042211538,3.3656949633291857,4.9215938310597104e-17,3.004649549277494e-15,202597_at,IRF6,interferon regulatory factor 6,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0007050 // cell cycle arrest // inferred from direct assay /// 0008285 // negative regulation of cell proliferation // inferred from direct assay /// 0019221 // cytokine-mediated signaling pathway // traceable author statement /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030216 // keratinocyte differentiation // inferred from electronic annotation /// 0043588 // skin development // inferred from electronic annotation /// 0043616 // keratinocyte proliferation // inferred from electronic annotation /// 0045893 // positive regulation of transcription, DNA-templated // inferred from sequence or structural similarity /// 0048468 // cell development // inferred from electronic annotation /// 0060333 // interferon-gamma-mediated signaling pathway // traceable author statement /// 0060337 // type I interferon signaling pathway // traceable author statement /// 0060644 // mammary gland epithelial cell differentiation // inferred from sequence or structural similarity",0000975 // regulatory region DNA binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from sequence or structural similarity /// 0003700 // sequence-specific DNA binding transcription factor activity // inferred from sequence or structural similarity /// 0005515 // protein binding // inferred from physical interaction
225911_at,3.6560983782352947,7.0036309975,3.3475326192647055,3.060613130258051e-09,5.06197587988952e-08,225911_at,NPNT,nephronectin,0001657 // ureteric bud development // inferred from sequence or structural similarity /// 0001658 // branching involved in ureteric bud morphogenesis // inferred from sequence or structural similarity /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007160 // cell-matrix adhesion // inferred from sequence or structural similarity /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0010694 // positive regulation of alkaline phosphatase activity // inferred from electronic annotation /// 0010811 // positive regulation of cell-substrate adhesion // inferred from sequence or structural similarity /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030198 // extracellular matrix organization // inferred from sequence or structural similarity /// 0030511 // positive regulation of transforming growth factor beta receptor signaling pathway // inferred from electronic annotation /// 0033631 // cell-cell adhesion mediated by integrin // inferred from sequence or structural similarity /// 0045184 // establishment of protein localization // inferred from electronic annotation /// 0045669 // positive regulation of osteoblast differentiation // inferred from sequence or structural similarity /// 0045987 // positive regulation of smooth muscle contraction // inferred from electronic annotation /// 0070374 // positive regulation of ERK1 and ERK2 cascade // inferred from sequence or structural similarity /// 0071356 // cellular response to tumor necrosis factor // inferred from sequence or structural similarity /// 0097195 // pilomotor reflex // inferred from electronic annotation /// 2000721 // positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation // inferred from electronic annotation,0005178 // integrin binding // inferred from sequence or structural similarity /// 0005178 // integrin binding // non-traceable author statement /// 0005509 // calcium ion binding // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation
240304_s_at,4.2543238299411765,7.595274781798077,3.3409509518569003,4.5446216927649356e-07,4.9136471348933715e-06,240304_s_at,LOC102724257 /// TMC5,uncharacterized LOC102724257 /// transmembrane channel-like 5,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation,
211657_at,3.760792483823529,7.089508751644232,3.3287162678207025,1.1636805378102975e-05,9.346949238138077e-05,211657_at,CEACAM6,carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen),0007165 // signal transduction // traceable author statement /// 0007267 // cell-cell signaling // traceable author statement,0005515 // protein binding // inferred from physical interaction
204667_at,2.9831055714705883,6.310513601000001,3.327408029529413,4.189899824800418e-10,8.109239097084468e-09,204667_at,FOXA1,forkhead box A1,"0000122 // negative regulation of transcription from RNA polymerase II promoter // not recorded /// 0006338 // chromatin remodeling // inferred from sequence or structural similarity /// 0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006366 // transcription from RNA polymerase II promoter // not recorded /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007389 // pattern specification process // not recorded /// 0010468 // regulation of gene expression // inferred from electronic annotation /// 0010719 // negative regulation of epithelial to mesenchymal transition // inferred from mutant phenotype /// 0016568 // chromatin modification // inferred from electronic annotation /// 0021904 // dorsal/ventral neural tube patterning // inferred from electronic annotation /// 0030324 // lung development // inferred from electronic annotation /// 0032355 // response to estradiol // inferred from direct assay /// 0033148 // positive regulation of intracellular estrogen receptor signaling pathway // inferred from mutant phenotype /// 0035239 // tube morphogenesis // inferred from electronic annotation /// 0042445 // hormone metabolic process // inferred from electronic annotation /// 0042593 // glucose homeostasis // inferred from electronic annotation /// 0045666 // positive regulation of neuron differentiation // inferred from electronic annotation /// 0045880 // positive regulation of smoothened signaling pathway // inferred from electronic annotation /// 0045931 // positive regulation of mitotic cell cycle // inferred from mutant phenotype /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from direct assay /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // inferred from mutant phenotype /// 0048646 // anatomical structure formation involved in morphogenesis // inferred from electronic annotation /// 0048665 // neuron fate specification // not recorded /// 0051091 // positive regulation of sequence-specific DNA binding transcription factor activity // inferred from mutant phenotype /// 0051726 // regulation of cell cycle // inferred from electronic annotation /// 0060441 // epithelial tube branching involved in lung morphogenesis // inferred from electronic annotation /// 0060487 // lung epithelial cell differentiation // inferred from electronic annotation /// 0060528 // secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development // not recorded /// 0060738 // epithelial-mesenchymal signaling involved in prostate gland development // not recorded /// 0060740 // prostate gland epithelium morphogenesis // not recorded /// 0060741 // prostate gland stromal morphogenesis // not recorded /// 0060743 // epithelial cell maturation involved in prostate gland development // not recorded /// 0061448 // connective tissue development // inferred from electronic annotation /// 2000049 // positive regulation of cell-cell adhesion mediated by cadherin // inferred by curator","0001077 // RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription // inferred from sequence or structural similarity /// 0003677 // DNA binding // inferred from direct assay /// 0003690 // double-stranded DNA binding // not recorded /// 0003700 // sequence-specific DNA binding transcription factor activity // traceable author statement /// 0003705 // RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity // not recorded /// 0008134 // transcription factor binding // not recorded /// 0008301 // DNA binding, bending // not recorded /// 0019904 // protein domain specific binding // inferred from electronic annotation /// 0043565 // sequence-specific DNA binding // inferred from electronic annotation /// 0044212 // transcription regulatory region DNA binding // inferred from direct assay"
218677_at,3.405686053411765,6.7310854217500005,3.3253993683382355,3.3138202811164183e-13,1.0902049253951356e-11,218677_at,S100A14,S100 calcium binding protein A14,0006915 // apoptotic process // inferred from electronic annotation /// 0032496 // response to lipopolysaccharide // inferred from expression pattern /// 0034142 // toll-like receptor 4 signaling pathway // inferred from direct assay /// 0042742 // defense response to bacterium // inferred from expression pattern /// 0055074 // calcium ion homeostasis // non-traceable author statement /// 0071624 // positive regulation of granulocyte chemotaxis // inferred from direct assay /// 0090026 // positive regulation of monocyte chemotaxis // inferred from direct assay,0005509 // calcium ion binding // non-traceable author statement /// 0042379 // chemokine receptor binding // inferred from mutant phenotype
222608_s_at,3.119217081529412,6.438483426759617,3.3192663452302047,2.7910941532196293e-13,9.288727304181351e-12,222608_s_at,ANLN,"anillin, actin binding protein",0000281 // mitotic cytokinesis // inferred from direct assay /// 0000921 // septin ring assembly // traceable author statement /// 0007049 // cell cycle // inferred from electronic annotation /// 0007067 // mitotic nuclear division // inferred from electronic annotation /// 0007096 // regulation of exit from mitosis // traceable author statement /// 0051301 // cell division // inferred from electronic annotation,0003779 // actin binding // inferred from direct assay /// 0005543 // phospholipid binding // inferred from electronic annotation
203917_at,5.362422675882352,8.66998787539423,3.3075651995118784,4.9167388186861704e-12,1.314800039123334e-10,203917_at,CXADR,coxsackie virus and adenovirus receptor,0007005 // mitochondrion organization // inferred from sequence or structural similarity /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007157 // heterophilic cell-cell adhesion // inferred from direct assay /// 0007507 // heart development // inferred from sequence or structural similarity /// 0007596 // blood coagulation // traceable author statement /// 0008354 // germ cell migration // inferred from sequence or structural similarity /// 0009615 // response to virus // inferred from electronic annotation /// 0010669 // epithelial structure maintenance // inferred from mutant phenotype /// 0016032 // viral process // inferred from electronic annotation /// 0016337 // single organismal cell-cell adhesion // inferred from electronic annotation /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0030593 // neutrophil chemotaxis // inferred from mutant phenotype /// 0031532 // actin cytoskeleton reorganization // inferred from direct assay /// 0034109 // homotypic cell-cell adhesion // inferred from direct assay /// 0045216 // cell-cell junction organization // inferred from sequence or structural similarity /// 0046629 // gamma-delta T cell activation // inferred from sequence or structural similarity /// 0048739 // cardiac muscle fiber development // inferred from sequence or structural similarity /// 0050776 // regulation of immune response // traceable author statement /// 0050900 // leukocyte migration // traceable author statement /// 0051607 // defense response to virus // inferred from direct assay /// 0060044 // negative regulation of cardiac muscle cell proliferation // inferred from electronic annotation /// 0070633 // transepithelial transport // inferred from mutant phenotype /// 0086067 // AV node cell to bundle of His cell communication // inferred from sequence or structural similarity,0001618 // virus receptor activity // inferred from electronic annotation /// 0005102 // receptor binding // inferred from physical interaction /// 0005178 // integrin binding // inferred from physical interaction /// 0005515 // protein binding // inferred from physical interaction /// 0008013 // beta-catenin binding // inferred from physical interaction /// 0030165 // PDZ domain binding // inferred from physical interaction /// 0042802 // identical protein binding // inferred from direct assay /// 0050839 // cell adhesion molecule binding // inferred from physical interaction /// 0071253 // connexin binding // inferred from sequence or structural similarity
235141_at,5.5170762159999995,8.823987562913462,3.306911346913463,1.5352078263553387e-19,1.4082371084814795e-17,235141_at,MARVELD2,MARVEL domain containing 2,0007605 // sensory perception of sound // inferred from mutant phenotype /// 0045216 // cell-cell junction organization // inferred from mutant phenotype /// 0061028 // establishment of endothelial barrier // inferred from mutant phenotype /// 0070830 // tight junction assembly // inferred from mutant phenotype,0005515 // protein binding // inferred from physical interaction
218792_s_at,4.624204421705882,7.927741962250001,3.3035375405441183,9.906435682521413e-17,5.721516964194034e-15,218792_s_at,BSPRY,B-box and SPRY domain containing,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0006816 // calcium ion transport // inferred from electronic annotation,0005515 // protein binding // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
235165_at,4.7088446733529405,7.9966580531730775,3.287813379820137,9.002445713785129e-11,1.963022311676702e-09,235165_at,PARD6B,par-6 family cell polarity regulator beta,0006461 // protein complex assembly // inferred from direct assay /// 0007043 // cell-cell junction assembly // traceable author statement /// 0007049 // cell cycle // inferred from electronic annotation /// 0007163 // establishment or maintenance of cell polarity // traceable author statement /// 0007409 // axonogenesis // traceable author statement /// 0030334 // regulation of cell migration // traceable author statement /// 0034329 // cell junction assembly // traceable author statement /// 0045216 // cell-cell junction organization // traceable author statement /// 0051301 // cell division // inferred from electronic annotation /// 0070830 // tight junction assembly // traceable author statement,0005515 // protein binding // inferred from physical interaction
235144_at,3.97019658217647,7.257879324538461,3.2876827423619908,7.313050259971885e-13,2.2524772581207987e-11,235144_at,RASEF,RAS and EF-hand domain containing,0006184 // GTP catabolic process // inferred from electronic annotation /// 0006886 // intracellular protein transport // inferred from electronic annotation /// 0006913 // nucleocytoplasmic transport // inferred from electronic annotation /// 0007155 // cell adhesion // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0015031 // protein transport // inferred from electronic annotation,0000166 // nucleotide binding // inferred from electronic annotation /// 0003924 // GTPase activity // inferred from electronic annotation /// 0005198 // structural molecule activity // inferred from electronic annotation /// 0005509 // calcium ion binding // inferred from electronic annotation /// 0005525 // GTP binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
242354_at,5.128570945529412,8.414566891576923,3.285995946047511,4.0460937721064365e-15,1.7866646600954466e-13,242354_at,RP11-532F12.5,,,
214774_x_at,4.527030799882353,7.809487324749999,3.282456524867646,1.4294656859581368e-07,1.7053291294843528e-06,214774_x_at,TOX3,TOX high mobility group box family member 3,"0006351 // transcription, DNA-templated // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-templated // inferred from electronic annotation /// 0006915 // apoptotic process // inferred from electronic annotation /// 0043524 // negative regulation of neuron apoptotic process // inferred from direct assay /// 0045893 // positive regulation of transcription, DNA-templated // inferred from direct assay",0003677 // DNA binding // inferred from electronic annotation /// 0003682 // chromatin binding // inferred from direct assay /// 0005515 // protein binding // inferred from physical interaction /// 0034056 // estrogen response element binding // inferred from direct assay /// 0042803 // protein homodimerization activity // inferred from direct assay /// 0051219 // phosphoprotein binding // inferred from physical interaction
213577_at,5.0772403658235294,8.355618366596154,3.2783780007726246,5.886422405013919e-16,2.9517944829007716e-14,213577_at,SQLE,squalene epoxidase,0006695 // cholesterol biosynthetic process // traceable author statement /// 0006725 // cellular aromatic compound metabolic process // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation /// 0008203 // cholesterol metabolic process // inferred from electronic annotation /// 0010033 // response to organic substance // inferred from electronic annotation /// 0016126 // sterol biosynthetic process // non-traceable author statement /// 0044281 // small molecule metabolic process // traceable author statement /// 0055114 // oxidation-reduction process // inferred from electronic annotation,0004497 // monooxygenase activity // inferred from electronic annotation /// 0004506 // squalene monooxygenase activity // non-traceable author statement /// 0004506 // squalene monooxygenase activity // traceable author statement /// 0016491 // oxidoreductase activity // inferred from electronic annotation /// 0050660 // flavin adenine dinucleotide binding // inferred from electronic annotation
223895_s_at,3.9104367928823534,7.1883893754903845,3.277952582608031,1.4721603674605675e-11,3.670582032692111e-10,223895_s_at,EPN3,epsin 3,,0005515 // protein binding // inferred from physical interaction /// 0005543 // phospholipid binding // inferred from electronic annotation /// 0008289 // lipid binding // inferred from electronic annotation
229599_at,3.615713123941176,6.892275913826923,3.2765627898857472,2.5010546921953582e-11,6.00814542453039e-10,229599_at,SMIM22,small integral membrane protein 22,,
219395_at,3.8686336544117648,7.144928024701924,3.2762943702901595,1.692676614099761e-20,1.7698198643860315e-18,219395_at,ESRP2 /// MIR6773,epithelial splicing regulatory protein 2 /// microRNA 6773,0006397 // mRNA processing // inferred from electronic annotation /// 0008380 // RNA splicing // inferred from electronic annotation /// 0043484 // regulation of RNA splicing // inferred from direct assay,0000166 // nucleotide binding // inferred from electronic annotation /// 0003676 // nucleic acid binding // inferred from electronic annotation /// 0003723 // RNA binding // inferred from electronic annotation /// 0003729 // mRNA binding // inferred from direct assay /// 0044822 // poly(A) RNA binding // inferred from direct assay
202376_at,7.127417138823529,10.403167252682692,3.2757501138591634,1.002201460383694e-06,1.009209474285639e-05,202376_at,SERPINA3,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3",0006953 // acute-phase response // inferred from electronic annotation /// 0006954 // inflammatory response // non-traceable author statement /// 0010466 // negative regulation of peptidase activity // inferred from electronic annotation /// 0010951 // negative regulation of endopeptidase activity // not recorded /// 0019216 // regulation of lipid metabolic process // non-traceable author statement /// 0030162 // regulation of proteolysis // not recorded /// 0030277 // maintenance of gastrointestinal epithelium // non-traceable author statement,0003677 // DNA binding // traceable author statement /// 0004867 // serine-type endopeptidase inhibitor activity // not recorded /// 0004867 // serine-type endopeptidase inhibitor activity // traceable author statement /// 0005515 // protein binding // inferred from physical interaction /// 0030414 // peptidase inhibitor activity // inferred from electronic annotation
213089_at,5.9927364207647065,9.259029225509616,3.26629280474491,3.4706320590469816e-20,3.488464588411145e-18,213089_at,LOC100272216,uncharacterized LOC100272216,,
226670_s_at,3.1971566722941174,6.443665772115385,3.246509099821268,3.8646189553633775e-14,1.4917046532162501e-12,226670_s_at,PABPC1L,"poly(A) binding protein, cytoplasmic 1-like",,0000166 // nucleotide binding // inferred from electronic annotation /// 0003676 // nucleic acid binding // inferred from electronic annotation /// 0003723 // RNA binding // inferred from electronic annotation
202489_s_at,6.833062866588235,10.076383301471152,3.243320434882917,9.019807856825838e-13,2.727380016718545e-11,202489_s_at,FXYD3,FXYD domain containing ion transport regulator 3,0006810 // transport // inferred from electronic annotation /// 0006811 // ion transport // inferred from electronic annotation /// 0006821 // chloride transport // traceable author statement /// 0034220 // ion transmembrane transport // traceable author statement /// 0050790 // regulation of catalytic activity // inferred from electronic annotation /// 0055085 // transmembrane transport // traceable author statement /// 1902476 // chloride transmembrane transport // inferred from electronic annotation /// 1902476 // chloride transmembrane transport // traceable author statement,0005216 // ion channel activity // inferred from electronic annotation /// 0005254 // chloride channel activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0051117 // ATPase binding // inferred from electronic annotation
223864_at,4.648077356058824,7.8878189675,3.2397416114411763,0.00019635850548639414,0.001163884760093604,223864_at,ANKRD30A,ankyrin repeat domain 30A,"0006355 // regulation of transcription, DNA-templated // non-traceable author statement",0003677 // DNA binding // non-traceable author statement /// 0003700 // sequence-specific DNA binding transcription factor activity // non-traceable author statement /// 0005515 // protein binding // inferred from electronic annotation
229975_at,3.893250163764706,7.125137882980768,3.231887719216062,0.00019074183031655254,0.0011340412153428238,229975_at,BMPR1B,"bone morphogenetic protein receptor, type IB",0001501 // skeletal system development // inferred from mutant phenotype /// 0001502 // cartilage condensation // non-traceable author statement /// 0001550 // ovarian cumulus expansion // inferred from sequence or structural similarity /// 0001654 // eye development // inferred from sequence or structural similarity /// 0002062 // chondrocyte differentiation // inferred from electronic annotation /// 0006468 // protein phosphorylation // inferred from direct assay /// 0006954 // inflammatory response // inferred from electronic annotation /// 0007178 // transmembrane receptor protein serine/threonine kinase signaling pathway // inferred from electronic annotation /// 0009953 // dorsal/ventral pattern formation // inferred from electronic annotation /// 0016310 // phosphorylation // inferred from electronic annotation /// 0023014 // signal transduction by phosphorylation // inferred from electronic annotation /// 0030154 // cell differentiation // inferred from electronic annotation /// 0030501 // positive regulation of bone mineralization // inferred from mutant phenotype /// 0030509 // BMP signaling pathway // inferred from direct assay /// 0030509 // BMP signaling pathway // non-traceable author statement /// 0030509 // BMP signaling pathway // traceable author statement /// 0031290 // retinal ganglion cell axon guidance // inferred from electronic annotation /// 0035108 // limb morphogenesis // inferred from mutant phenotype /// 0042698 // ovulation cycle // inferred from sequence or structural similarity /// 0043010 // camera-type eye development // inferred from electronic annotation /// 0045597 // positive regulation of cell differentiation // inferred from mutant phenotype /// 0045669 // positive regulation of osteoblast differentiation // inferred from mutant phenotype /// 0051216 // cartilage development // inferred from electronic annotation /// 0060041 // retina development in camera-type eye // inferred from electronic annotation /// 1902043 // positive regulation of extrinsic apoptotic signaling pathway via death domain receptors // inferred from electronic annotation,"0000166 // nucleotide binding // inferred from electronic annotation /// 0004672 // protein kinase activity // inferred from electronic annotation /// 0004674 // protein serine/threonine kinase activity // inferred from direct assay /// 0004675 // transmembrane receptor protein serine/threonine kinase activity // inferred from mutant phenotype /// 0004675 // transmembrane receptor protein serine/threonine kinase activity // non-traceable author statement /// 0004702 // receptor signaling protein serine/threonine kinase activity // inferred from electronic annotation /// 0004713 // protein tyrosine kinase activity // inferred from electronic annotation /// 0005024 // transforming growth factor beta-activated receptor activity // inferred from electronic annotation /// 0005025 // transforming growth factor beta receptor activity, type I // inferred from electronic annotation /// 0005515 // protein binding // inferred from physical interaction /// 0005524 // ATP binding // inferred from direct assay /// 0016301 // kinase activity // inferred from electronic annotation /// 0016740 // transferase activity // inferred from electronic annotation /// 0016772 // transferase activity, transferring phosphorus-containing groups // inferred from electronic annotation /// 0046332 // SMAD binding // inferred from direct assay /// 0046872 // metal ion binding // inferred from electronic annotation"
204475_at,3.083286766882353,6.310273869951923,3.2269871030695705,6.284719382995775e-06,5.336969972453271e-05,204475_at,MMP1,matrix metallopeptidase 1 (interstitial collagenase),0006508 // proteolysis // inferred from electronic annotation /// 0007596 // blood coagulation // traceable author statement /// 0016032 // viral process // inferred from electronic annotation /// 0019048 // modulation by virus of host morphology or physiology // inferred from electronic annotation /// 0022617 // extracellular matrix disassembly // traceable author statement /// 0030198 // extracellular matrix organization // traceable author statement /// 0030574 // collagen catabolic process // traceable author statement /// 0044267 // cellular protein metabolic process // traceable author statement /// 0050900 // leukocyte migration // traceable author statement,0004222 // metalloendopeptidase activity // inferred from direct assay /// 0005509 // calcium ion binding // inferred from electronic annotation /// 0008233 // peptidase activity // inferred from electronic annotation /// 0008237 // metallopeptidase activity // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation
203954_x_at,5.50499175582353,8.731491731144231,3.226499975320701,9.069285992955847e-13,2.7406445029440497e-11,203954_x_at,CLDN3,claudin 3,0001666 // response to hypoxia // inferred from expression pattern /// 0007165 // signal transduction // traceable author statement /// 0016338 // calcium-independent cell-cell adhesion // inferred from electronic annotation,0004888 // transmembrane signaling receptor activity // traceable author statement /// 0005198 // structural molecule activity // inferred from electronic annotation /// 0005515 // protein binding // inferred from electronic annotation /// 0042802 // identical protein binding // inferred from electronic annotation
206102_at,3.8001156403529412,7.024392445875,3.2242768055220585,1.0176940805584825e-17,6.917151335342642e-16,206102_at,GINS1,GINS complex subunit 1 (Psf1 homolog),0000278 // mitotic cell cycle // traceable author statement /// 0001833 // inner cell mass cell proliferation // inferred from electronic annotation /// 0006260 // DNA replication // inferred from electronic annotation /// 0006271 // DNA strand elongation involved in DNA replication // traceable author statement,0005515 // protein binding // inferred from electronic annotation
227629_at,5.123414937764705,8.343947522980772,3.2205325852160662,1.219634145375086e-11,3.0903626750430275e-10,227629_at,PRLR,prolactin receptor,0006694 // steroid biosynthetic process // non-traceable author statement /// 0007166 // cell surface receptor signaling pathway // non-traceable author statement /// 0007171 // activation of transmembrane receptor protein tyrosine kinase activity // inferred from direct assay /// 0007566 // embryo implantation // traceable author statement /// 0007595 // lactation // non-traceable author statement /// 0019221 // cytokine-mediated signaling pathway // inferred from electronic annotation /// 0038161 // prolactin signaling pathway // non-traceable author statement /// 0038161 // prolactin signaling pathway // traceable author statement /// 0042110 // T cell activation // non-traceable author statement /// 0042977 // activation of JAK2 kinase activity // non-traceable author statement /// 0043066 // negative regulation of apoptotic process // non-traceable author statement /// 0060397 // JAK-STAT cascade involved in growth hormone signaling pathway // traceable author statement,0004896 // cytokine receptor activity // inferred from electronic annotation /// 0004925 // prolactin receptor activity // non-traceable author statement /// 0005515 // protein binding // inferred from physical interaction /// 0017046 // peptide hormone binding // inferred from physical interaction /// 0042803 // protein homodimerization activity // non-traceable author statement /// 0042978 // ornithine decarboxylase activator activity // non-traceable author statement /// 0046872 // metal ion binding // inferred from electronic annotation
